127.0.0.1 - - [03/Mar/2016:08:45:57 -0500] "GET / HTTP/1.1" 404 1004
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:20:15 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:21:48 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:21:48 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:21:48 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:21:48 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:22:35 -0500] "GET /MANAGER_FITNESS/inicio?id=2&nombre=a&fechaN=2016-03-16&direccion=calle&tel=320&email=nnn&password=bbbb&tipou=CLIN&formulario=registrar HTTP/1.1" 500 1757
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:24:14 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 3890
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:24:38 -0500] "GET /MANAGER_FITNESS/inicio?id=235&nombre=cfhj&fechaN=2016-03-12&direccion=dgj&tel=2346&email=sdfghgjh&password=df4&tipou=ENTR&formulario=registrar HTTP/1.1" 500 1757
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:25:21 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 3872
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:25:50 -0500] "GET /MANAGER_FITNESS/inicio?id=14&nombre=fdf&fechaN=2016-03-09&direccion=csfg&tel=3546&email=kjh&password=bgut5&tipou=CLIN&formulario=registrar HTTP/1.1" 500 1757
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:26:41 -0500] "GET /MANAGER_FITNESS/inicio?id=1&nombre=m&fechaN=2016-03-10&direccion=cra&tel=311&email=j%40gmail&password=crt&tipou=CLIN&formulario=registrar HTTP/1.1" 500 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:26:42 -0500] "GET /MANAGER_FITNESS/inicio?id=1&nombre=m&fechaN=2016-03-10&direccion=cra&tel=311&email=j%40gmail&password=crt&tipou=CLIN&formulario=registrar HTTP/1.1" 500 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:28:42 -0500] "GET /MANAGER_FITNESS/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:28:44 -0500] "GET /MANAGER_FITNESS/eventos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:28:45 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 3890
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:28:46 -0500] "GET /MANAGER_FITNESS/entrenador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:28:47 -0500] "GET /MANAGER_FITNESS/contactanos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:29:56 -0500] "GET /MANAGER_FITNESS/inicio?id=123468&nombre=cslfksp&fechaN=2016-03-22&direccion=mfkjnreo&tel=1234578&email=gggggg&password=1245&tipou=CLIN&formulario=registrar HTTP/1.1" 500 1757
